n_wait,rep_n,agent_type,p_delayed
2,51,MF,0.9803421485349286
2,52,MB,0.968213380653691
2,52,MF,0.01399685546527798
2,53,MB,0.9753643744606407
2,53,MF,0.37444122595966856
2,54,MB,0.9682631480986746
2,54,MF,0.012679303226966436
2,55,MB,0.9778254056837543
2,55,MF,0.3659784720004919
2,56,MB,0.9818546481574347
2,56,MF,0.8137564993970715
2,57,MB,0.9809159239396252
2,57,MF,0.9801557836871075
2,58,MB,0.977005574262561
2,58,MF,0.9832121882514108
2,59,MB,0.9749343664752895
2,59,MF,0.9759037111195531
2,60,MB,0.977456108597578
2,60,MF,0.012327522151594703
2,61,MB,0.970908831347959
2,61,MF,0.987156127668873
2,62,MB,0.9722909607946358
2,62,MF,0.003742396333797195
2,63,MB,0.977724496247443
2,63,MF,0.9871913166374516
2,64,MB,0.9685039886573007
2,64,MF,0.9752157435674038
2,65,MB,0.9715969811103763
2,65,MF,0.012709569582852628
2,66,MB,0.980727497339247
2,66,MF,0.1442867556183662
2,67,MB,0.971311194331054
2,67,MF,0.8087007133156527
2,68,MB,0.9789136492255966
2,68,MF,0.002709051327810033
2,69,MB,0.9720816531924801
2,69,MF,0.8823607180095805
2,70,MB,0.9758110003750675
2,70,MF,0.9854449383492637
2,71,MB,0.9792200499168714
2,71,MF,0.7687279113865513
2,72,MB,0.9700386011407648
2,72,MF,0.3714552702541022
2,73,MB,0.9755830982292476
2,73,MF,0.987191178859741
2,74,MB,0.9586579119462567
2,74,MF,0.012653473974706677
2,75,MB,0.9716538245414044
2,75,MF,0.003812954418923074
2,76,MB,0.9732154748232005
2,76,MF,0.9763589054898746
2,77,MB,0.9786824312617508
2,77,MF,0.9836220821575254
2,78,MB,0.977938869650539
2,78,MF,0.002414805615541599
2,79,MB,0.96702916468963
2,79,MF,0.987190893757934
2,80,MB,0.9731680328562594
2,80,MF,0.0038482827389439496
2,81,MB,0.9751519507100883
2,81,MF,0.007968323691494854
2,82,MB,0.976071906170728
2,82,MF,0.987504382594862
2,83,MB,0.9631176432478799
2,83,MF,0.9871913119696494
2,84,MB,0.980454845186638
2,84,MF,0.9798572340623343
2,85,MB,0.9746129660199828
2,85,MF,0.8289953562579058
2,86,MB,0.9736579025058104
2,86,MF,0.006336174167592067
2,87,MB,0.9681016916384374
2,87,MF,0.46531047317376495
2,88,MB,0.9765986437130187
2,88,MF,0.9054022385694935
2,89,MB,0.9751765636169889
2,89,MF,0.2736916736900581
2,90,MB,0.9732886738176929
2,90,MF,0.9763903812024762
2,91,MB,0.9753037359942192
2,91,MF,0.3744061385188155
2,92,MB,0.97248271339138
2,92,MF,0.0024571037454290995
2,93,MB,0.9788269563511425
2,93,MF,0.2644760348989224
2,94,MB,0.9719556622336242
2,94,MF,0.012658752262730178
2,95,MB,0.9729918492409743
2,95,MF,0.012651916477103198
2,96,MB,0.9736123042375774
2,96,MF,0.01264708079675795
2,97,MB,0.9787997613715997
2,97,MF,0.3864681503956092
2,98,MB,0.969874640369946
2,98,MF,0.9871052669833964
2,99,MB,0.984086934152373
2,99,MF,0.003822028247610265
3,0,MB,0.9371501075919286
3,0,MF,0.0017176597589161206
3,1,MB,0.9182983352653077
3,1,MF,0.005258907638017713
3,2,MB,0.9338022618984827
3,2,MF,0.0028625824975531617
3,3,MB,0.936773269986312
3,3,MF,0.8827304207986809
3,4,MB,0.3809916169667506
3,4,MF,0.019783470303008775
3,5,MB,0.9040254036020875
3,5,MF,0.8555910571509054
3,6,MB,0.9387165730284718
3,6,MF,0.0036101107684011393
3,7,MB,0.9526783087455107
3,7,MF,0.004990531553691713
3,8,MB,0.3361624472051093
3,8,MF,0.0033314055080694896
3,9,MB,0.9475525200167523
3,9,MF,0.0018027744342549582
3,10,MB,0.9282919275453162
3,10,MF,0.048514523838400096
3,11,MB,0.9112737397331057
3,11,MF,0.003267272624863119
3,12,MB,0.9496637784272817
3,12,MF,0.05007251696614384
3,13,MB,0.9314508094656135
3,13,MF,0.006308628216174146
3,14,MB,0.9352319778174959
3,14,MF,0.01068008288611888
3,15,MB,0.5234933616059096
3,15,MF,0.006341427422579122
3,16,MB,0.9105718932677903
3,16,MF,0.0017585693503103638
3,17,MB,0.9245329798138336
3,17,MF,0.00615265883212255
3,18,MB,0.9276759404101474
3,18,MF,0.019551209532231658
3,19,MB,0.9022626044004665
3,19,MF,0.009111327508460837
3,20,MB,0.9335526925927213
3,20,MF,0.0063290235577988215
3,21,MB,0.9559086605815819
3,21,MF,0.1420757452770588
3,22,MB,0.9328910058938739
3,22,MF,0.05008243273654982
3,23,MB,0.9307579623095358
3,23,MF,0.9796379358043777
3,24,MB,0.9389565760740369
3,24,MF,0.0004243291959046852
3,25,MB,0.9533152107370693
3,25,MF,0.010721841031364443
3,26,MB,0.8997182011983114
3,26,MF,0.006358012960126614
3,27,MB,0.9367084895067507
3,27,MF,0.006998663625612923
3,28,MB,0.9442901757970068
3,28,MF,0.006992058479889269
3,29,MB,0.9508172702408304
3,29,MF,0.9859159444557577
3,30,MB,0.8949170810172712
3,30,MF,0.0019201727608413638
3,31,MB,0.9508940576696278
3,31,MF,0.20006887040420052
3,32,MB,0.9283757967466933
3,32,MF,0.9239373563979899
3,33,MB,0.9343961520609964
3,33,MF,0.0028927198214098015
3,34,MB,0.9017902946480801
3,34,MF,0.0008553684081839691
3,35,MB,0.41432841851444346
3,35,MF,0.0037327746041096567
3,36,MB,0.9088086833353083
3,36,MF,0.961893980005163
3,37,MB,0.9286727569451546
3,37,MF,0.002117954754765224
3,38,MB,0.9073628633779414
3,38,MF,0.5197723233933373
3,39,MB,0.9369305758242704
3,39,MF,0.006998291829379887
3,40,MB,0.9261928194034811
3,40,MF,0.005136755558919901
3,41,MB,0.9341961888885731
3,41,MF,0.10156876912989415
3,42,MB,0.946606780943205
3,42,MF,0.7090749711175479
3,43,MB,0.9286442305874585
3,43,MF,0.9437015164458719
3,44,MB,0.9364787319476575
3,44,MF,0.0015623796419457477
3,45,MB,0.9329070128450254
3,45,MF,0.0009565012649488919
3,46,MB,0.9292706958265894
3,46,MF,0.03565628702441187
3,47,MB,0.2617614830458289
3,47,MF,0.005368724564529367
3,48,MB,0.9277652492963432
3,48,MF,0.0039552500085401334
3,49,MB,0.933944606869147
3,49,MF,0.2156617720152483
3,50,MB,0.9312796234541046
3,50,MF,0.0069984277326356785
3,51,MB,0.8937915056423407
3,51,MF,0.0057722121937455574
3,52,MB,0.4060478784636863
3,52,MF,0.9579869475670242
3,53,MB,0.9219274754436401
3,53,MF,0.9798400383862539
3,54,MB,0.4801609999030659
3,54,MF,0.961501914097374
3,55,MB,0.9330987552656524
3,55,MF,0.006361725833035128
3,56,MB,0.9396536004684276
3,56,MF,0.0028794846576253785
3,57,MB,0.9332084058989798
3,57,MF,0.010686004101193209
3,58,MB,0.9069968940751201
3,58,MF,0.02812622862716014
3,59,MB,0.9379930692333489
3,59,MF,0.9657388408048339
3,60,MB,0.9402330256555308
3,60,MF,0.05008505911537986
3,61,MB,0.3320410067462264
3,61,MF,0.00178895241570544
3,62,MB,0.9496919616359157
3,62,MF,0.9687526493297584
3,63,MB,0.9404161395783798
3,63,MF,0.000526277549917207
3,64,MB,0.9571145766809558
3,64,MF,0.0005230926445716372
3,65,MB,0.9513847271510384
3,65,MF,0.00846257013683551
3,66,MB,0.8961226085266013
3,66,MF,0.9620310624201819
3,67,MB,0.9373793928383781
3,67,MF,0.9619893477397733
3,68,MB,0.9172731862890223
3,68,MF,0.00699842773263899
3,69,MB,0.9251796868005968
3,69,MF,0.16932323265601334
3,70,MB,0.8941654207070926
3,70,MF,0.0018927232770057543
3,71,MB,0.9321103922302317
3,71,MF,0.31383346508952126
3,72,MB,0.43038733212699204
3,72,MF,0.006348485883304163
3,73,MB,0.9461941866809196
3,73,MF,0.05007248998123823
3,74,MB,0.9143817971685597
3,74,MF,0.0027220049549727546
3,75,MB,0.9462347958310412
3,75,MF,0.005981531092082403
3,76,MB,0.9232125024433152
3,76,MF,0.05180375973614778
3,77,MB,0.9398622387711014
3,77,MF,0.0954044267381042
3,78,MB,0.9548634773523356
3,78,MF,0.0014445076028139494
3,79,MB,0.9398209340893132
3,79,MF,0.0028702687293852137
3,80,MB,0.9352178060720563
3,80,MF,0.005774304663819758
3,81,MB,0.9503476767605759
3,81,MF,0.08218881334546618
3,82,MB,0.9194187032647222
3,82,MF,0.001465291057304122
3,83,MB,0.9070575659234044
3,83,MF,0.006371957538800554
3,84,MB,0.9225121631031616
3,84,MF,0.022112187418097052
3,85,MB,0.9378698426350022
3,85,MF,0.007322879977167649
3,86,MB,0.9528442511853775
3,86,MF,0.03611840456605392
3,87,MB,0.9298102463601504
3,87,MF,0.18684983580666836
3,88,MB,0.9541480226164072
3,88,MF,0.8564731079473054
3,89,MB,0.3199381867508894
3,89,MF,0.0007197371063563746
3,90,MB,0.9415735950777094
3,90,MF,0.961088939772456
3,91,MB,0.942124151233333
3,91,MF,0.003171503644062546
3,92,MB,0.9415882420907173
3,92,MF,0.962019994991025
3,93,MB,0.3622815276695844
3,93,MF,0.8594585077366672
3,94,MB,0.48720622376714073
3,94,MF,0.31509606002579715
3,95,MB,0.9180751577770886
3,95,MF,0.005371624613626366
3,96,MB,0.9333160723694273
3,96,MF,0.001717754471959497
3,97,MB,0.94520699224926
3,97,MF,0.9797438186195071
3,98,MB,0.936477323093346
3,98,MF,0.3167407237627987
3,99,MB,0.9508594297246239
3,99,MF,0.9620303066341623
4,0,MB,0.7414972132872041
4,0,MF,0.0027537137482457597
4,1,MB,0.2905033104647771
4,1,MF,0.017951963309807216
4,2,MB,0.8344552906400533
4,2,MF,0.001433060457256547
4,3,MB,0.534771306271572
4,3,MF,0.008442199529678764
4,4,MB,0.6023801061948441
4,4,MF,0.00287631576939341
