agent_type,rep_n,train_n,uncertainty
MB,50,189,0.22079813447877417
MB,50,190,0.22079679586889833
MB,50,191,0.22079552424800308
MB,50,192,0.2207943162609327
MB,50,193,0.22079316872084587
MB,50,194,0.2207920786007468
MB,50,195,0.2207910430254435
MB,50,196,0.22079080135179652
MB,50,197,0.22078982967640992
MB,50,198,0.22078890661614337
MB,50,199,0.22078869941825452
MF,51,0,1.1
MF,51,1,1.1
MF,51,2,0.6
MF,51,3,0.2820789755988283
MF,51,4,0.22928132414553062
MF,51,5,0.21377845060930134
MF,51,6,0.2085884239773701
MF,51,7,0.2085884239773701
MF,51,8,0.20679421214103433
MF,51,9,0.20617210273396547
MF,51,10,0.2059574498568225
MF,51,11,0.2058838264308369
MF,51,12,0.20585870366107123
MF,51,13,0.20585016494305414
MF,51,14,0.2058472713825556
MF,51,15,0.2058462986337496
MF,51,16,0.2058459659302078
MF,51,17,0.20584585268553668
MF,51,18,0.20584581461455545
MF,51,19,0.20584581461455545
MF,51,20,0.20584580147310483
MF,51,21,0.20584579697104421
MF,51,22,0.20584579543687137
MF,51,23,0.2058457949160365
MF,51,24,0.20584579473969528
MF,51,25,0.2058457946801065
MF,51,26,0.2058457946801065
MF,51,27,0.2058457946599987
MF,51,28,0.20584579465322037
MF,51,29,0.20584579465322037
MF,51,30,0.20584579465093708
MF,51,31,0.2058457946501684
MF,51,32,0.20584579464990965
MF,51,33,0.2058457946498226
MF,51,34,0.20584579464979336
MF,51,35,0.20584579464978348
MF,51,36,0.2058457946497802
MF,51,37,0.20584579464977903
MF,51,38,0.2058457946497787
MF,51,39,0.2058457946497786
MF,51,40,0.20584579464977854
MF,51,41,0.20584579464977848
MF,51,42,0.2058457946497785
MF,51,43,0.2058457946497785
MF,51,44,0.2058457946497785
MF,51,45,0.2058457946497785
MF,51,46,0.2058457946497785
MF,51,47,0.2058457946497785
MF,51,48,0.2058457946497785
MF,51,49,0.2058457946497785
MF,51,50,0.2058457946497785
MF,51,51,0.2058457946497785
MF,51,52,0.2058457946497785
MF,51,53,0.2058457946497785
MF,51,54,0.2058457946497785
MF,51,55,0.2058457946497785
MF,51,56,0.2058457946497785
MF,51,57,0.2058457946497785
MF,51,58,0.2058457946497785
MF,51,59,0.2058457946497785
MF,51,60,0.2058457946497785
MF,51,61,0.2058457946497785
MF,51,62,0.2058457946497785
MF,51,63,0.2058457946497785
MF,51,64,0.2058457946497785
MF,51,65,0.2058457946497785
MF,51,66,0.2058457946497785
MF,51,67,0.2058457946497785
MF,51,68,0.2058457946497785
MF,51,69,0.2058457946497785
MF,51,70,0.2058457946497785
MF,51,71,0.2058457946497785
MF,51,72,0.2058457946497785
MF,51,73,0.2058457946497785
MF,51,74,0.2058457946497785
MF,51,75,0.2058457946497785
MF,51,76,0.2058457946497785
MF,51,77,0.2058457946497785
MF,51,78,0.2058457946497785
MF,51,79,0.2058457946497785
MF,51,80,0.2058457946497785
MF,51,81,0.2058457946497785
MF,51,82,0.2058457946497785
MF,51,83,0.2058457946497785
MF,51,84,0.2058457946497785
MF,51,85,0.2058457946497785
MF,51,86,0.2058457946497785
MF,51,87,0.2058457946497785
MF,51,88,0.2058457946497785
MF,51,89,0.2058457946497785
MF,51,90,0.2058457946497785
MF,51,91,0.2058457946497785
MF,51,92,0.2058457946497785
MF,51,93,0.2058457946497785
MF,51,94,0.2058457946497785
MF,51,95,0.2058457946497785
MF,51,96,0.2058457946497785
MF,51,97,0.2058457946497785
MF,51,98,0.2058457946497785
MF,51,99,0.2058457946497785
MF,51,100,0.2058457946497785
MF,51,101,0.2058457946497785
MF,51,102,0.2058457946497785
MF,51,103,0.2058457946497785
MF,51,104,0.2058457946497785
MF,51,105,0.2058457946497785
MF,51,106,0.2058457946497785
MF,51,107,0.2058457946497785
MF,51,108,0.2058457946497785
MF,51,109,0.2058457946497785
MF,51,110,0.2058457946497785
MF,51,111,0.2058457946497785
MF,51,112,0.2058457946497785
MF,51,113,0.2058457946497785
MF,51,114,0.2058457946497785
MF,51,115,0.2058457946497785
MF,51,116,0.2058457946497785
MF,51,117,0.2058457946497785
MF,51,118,0.2058457946497785
MF,51,119,0.2058457946497785
MF,51,120,0.2058457946497785
MF,51,121,0.2058457946497785
MF,51,122,0.2058457946497785
MF,51,123,0.2058457946497785
MF,51,124,0.2058457946497785
MF,51,125,0.2058457946497785
MF,51,126,0.2058457946497785
MF,51,127,0.2058457946497785
MF,51,128,0.2058457946497785
MF,51,129,0.2058457946497785
MF,51,130,0.2058457946497785
MF,51,131,0.2058457946497785
MF,51,132,0.2058457946497785
MF,51,133,0.2058457946497785
MF,51,134,0.2058457946497785
MF,51,135,0.2058457946497785
MF,51,136,0.2058457946497785
MF,51,137,0.2058457946497785
MF,51,138,0.2058457946497785
MF,51,139,0.2058457946497785
MF,51,140,0.2058457946497785
MF,51,141,0.2058457946497785
MF,51,142,0.2058457946497785
MF,51,143,0.2058457946497785
MF,51,144,0.2058457946497785
MF,51,145,0.2058457946497785
MF,51,146,0.2058457946497785
MF,51,147,0.2058457946497785
MF,51,148,0.2058457946497785
MF,51,149,0.2058457946497785
MF,51,150,0.2058457946497785
MF,51,151,0.2058457946497785
MF,51,152,0.2058457946497785
MF,51,153,0.2058457946497785
MF,51,154,0.2058457946497785
MF,51,155,0.2058457946497785
MF,51,156,0.2058457946497785
MF,51,157,0.2058457946497785
MF,51,158,0.2058457946497785
MF,51,159,0.2058457946497785
MF,51,160,0.2058457946497785
MF,51,161,0.2058457946497785
MF,51,162,0.2058457946497785
MF,51,163,0.2058457946497785
MF,51,164,0.2058457946497785
MF,51,165,0.2058457946497785
MF,51,166,0.2058457946497785
MF,51,167,0.2058457946497785
MF,51,168,0.2058457946497785
MF,51,169,0.2058457946497785
MF,51,170,0.2058457946497785
MF,51,171,0.2058457946497785
MF,51,172,0.2058457946497785
MF,51,173,0.2058457946497785
MF,51,174,0.2058457946497785
MF,51,175,0.2058457946497785
MF,51,176,0.2058457946497785
MF,51,177,0.2058457946497785
MF,51,178,0.2058457946497785
MF,51,179,0.2058457946497785
MF,51,180,0.2058457946497785
MF,51,181,0.2058457946497785
MF,51,182,0.2058457946497785
MF,51,183,0.2058457946497785
MF,51,184,0.2058457946497785
MF,51,185,0.2058457946497785
MF,51,186,0.2058457946497785
MF,51,187,0.2058457946497785
MF,51,188,0.2058457946497785
MF,51,189,0.2058457946497785
MF,51,190,0.2058457946497785
MF,51,191,0.2058457946497785
MF,51,192,0.2058457946497785
MF,51,193,0.2058457946497785
MF,51,194,0.2058457946497785
MF,51,195,0.2058457946497785
MF,51,196,0.2058457946497785
MF,51,197,0.2058457946497785
MF,51,198,0.2058457946497785
MF,51,199,0.2058457946497785
MB,51,0,1.09971659728908
MB,51,1,0.5800922759877974
MB,51,2,0.5029214667064847
MB,51,3,0.4987942919298471
MB,51,4,0.4978304227230589
MB,51,5,0.45255301716577023
MB,51,6,0.45249152308912366
MB,51,7,0.41838965681461954
MB,51,8,0.39171335772327276
MB,51,9,0.37023868213087
MB,51,10,0.3696594061206376
MB,51,11,0.34624471892695446
MB,51,12,0.3450494393905345
MB,51,13,0.34504941442565823
MB,51,14,0.3273344639093071
MB,51,15,0.3138880047697469
MB,51,16,0.30305508022348404
MB,51,17,0.2941574748878014
MB,51,18,0.29284701401559565
MB,51,19,0.2928470130534585
MB,51,20,0.29284701281722925
MB,51,21,0.28545896168848883
MB,51,22,0.27918975845885485
MB,51,23,0.2739177351696086
MB,51,24,0.26922104631552224
MB,51,25,0.2651085384690256
MB,51,26,0.2614798108124817
MB,51,27,0.2614798107699544
MB,51,28,0.2582565640948111
MB,51,29,0.25537677069127895
MB,51,30,0.25279060934385833
MB,51,31,0.2527906093343695
MB,51,32,0.25045756764311145
MB,51,33,0.24834433732154138
MB,51,34,0.2464232597925209
MB,51,35,0.2446711607659714
MB,51,36,0.2430684643625407
MB,51,37,0.2415985111999288
MB,51,38,0.24159851119788867
MB,51,39,0.24024702738245673
MB,51,40,0.23900170659739917
MB,51,41,0.23785187796713148
MB,51,42,0.2367882396976817
MB,51,43,0.23678823969721052
MB,51,44,0.2358026436741647
MB,51,45,0.23488791991423597
MB,51,46,0.23403773246243997
MB,51,47,0.2337749101228871
MB,51,48,0.23352879864426923
MB,51,49,0.23276824529730356
MB,51,50,0.23205949946512427
MB,51,51,0.23139825662360292
MB,51,52,0.23139825662359637
MB,51,53,0.2312059492647479
MB,51,54,0.23059949759186005
MB,51,55,0.23003250940590703
MB,51,56,0.22987186954067862
MB,51,57,0.22972064881199827
MB,51,58,0.22972064881199827
MB,51,59,0.22920766124280667
MB,51,60,0.22872720413811531
MB,51,61,0.2282768395031467
MB,51,62,0.22785435414071542
MB,51,63,0.22745773417800264
MB,51,64,0.2270851430346087
MB,51,65,0.22673490229555415
MB,51,66,0.2264054750470178
MB,51,67,0.22609545130841469
MB,51,68,0.22580353525588026
MB,51,69,0.22552853398222905
MB,51,70,0.22552853398222905
MB,51,71,0.22526934757941608
MB,51,72,0.2250249603631439
MB,51,73,0.2247944330870696
MB,51,74,0.2247944330870696
MB,51,75,0.2247944330870696
MB,51,76,0.22457689601707542
MB,51,77,0.22437154275524374
MB,51,78,0.22417762471920932
MB,51,79,0.22399444619597952
MB,51,80,0.2239419172998196
MB,51,81,0.2239419172998196
MB,51,82,0.22377157986599405
MB,51,83,0.2236105821747979
MB,51,84,0.2236105821747979
MB,51,85,0.2234583709062099
MB,51,86,0.22331442975337323
MB,51,87,0.22317827651630984
MB,51,88,0.22314018063263286
MB,51,89,0.2230133337180964
MB,51,90,0.222893297520519
MB,51,91,0.22277968316416463
MB,51,92,0.22267212633156308
MB,51,93,0.2225702854758036
MB,51,94,0.22247384018627903
MB,51,95,0.22238248969245333
MB,51,96,0.22235752529145336
MB,51,97,0.22227226290459068
MB,51,98,0.2221914808127161
MB,51,99,0.2221149329657861
MB,51,100,0.22204238789192599
MB,51,101,0.2219736277276415
MB,51,102,0.2219084473228784
MB,51,103,0.22184665341418586
MB,51,104,0.2217880638599119
MB,51,105,0.2217880638599119
MB,51,106,0.2217325069320104
MB,51,107,0.22167982065956982
MB,51,108,0.22162985221965492
MB,51,109,0.22158245737150362
MB,51,110,0.22153749993048755
MB,51,111,0.2214948512785917
MB,51,112,0.221454389908481
MB,51,113,0.22141600099848213
MB,51,114,0.22137957601606872
MB,51,115,0.22137957601606872
MB,51,116,0.22134501234763548
MB,51,117,0.2213122129525692
MB,51,118,0.22128108603977825
MB,51,119,0.22125154476501507
MB,51,120,0.22122350694746384
MB,51,121,0.2211968948041957
MB,51,122,0.22118972546295257
MB,51,123,0.221164826113864
MB,51,124,0.22121894099938666
MB,51,125,0.2211964031317829
MB,51,126,0.2211750078307304
MB,51,127,0.22115469642268137
MB,51,128,0.2211354133208876
MB,51,129,0.22111710585577182
MB,51,130,0.2211123515815615
MB,51,131,0.22109520855106057
MB,51,132,0.22107893190779482
MB,51,133,0.2210634774240856
MB,51,134,0.22104880317332332
MB,51,135,0.22103486940601047
MB,51,136,0.22102163843288913
MB,51,137,0.22100907451471852
MB,51,138,0.22100592525514828
MB,51,139,0.22099415239287235
MB,51,140,0.22098297261020006
MB,51,141,0.22098297261020006
MB,51,142,0.22098027373339846
MB,51,143,0.22096979219660462
MB,51,144,0.22095983831515253
MB,51,145,0.22095752525257806
MB,51,146,0.22094818817095274
MB,51,147,0.22094818817095274
MB,51,148,0.2209393208327728
MB,51,149,0.22093089946773092
MB,51,150,0.22092290152184602
MB,51,151,0.22091530559390238
MB,51,152,0.22091530559390238
MB,51,153,0.22091360625065704
MB,51,154,0.22090647711850786
MB,51,155,0.22089970615704757
MB,51,156,0.2208932752899625
MB,51,157,0.2208932752899625
MB,51,158,0.2208932752899625
MB,51,159,0.22088716736120684
MB,51,160,0.2208813660873723
MB,51,161,0.2208813660873723
MB,51,162,0.2208813660873723
MB,51,163,0.22087585601259718
MB,51,164,0.22087062246587674
MB,51,165,0.220869495669615
MB,51,166,0.220869495669615
MB,51,167,0.22086458111560625
MB,51,168,0.22085991311806297
MB,51,169,0.2208554792681341
MB,51,170,0.22085126778534414
MB,51,171,0.22084726748539496
MB,51,172,0.22084346774965524
MB,51,173,0.22084346774965524
MB,51,174,0.22083985849624654
MB,51,175,0.22083643015263332
MB,51,176,0.2208331736296434
MB,51,177,0.2208331736296434
MB,51,178,0.2208300802968337
MB,51,179,0.22082943964808366
MB,51,180,0.2208265333591034
MB,51,181,0.22082595521023074
MB,51,182,0.22082322345089778
MB,51,183,0.22082062854428286
MB,51,184,0.2208181636218951
MB,51,185,0.2208158221611961
MB,51,186,0.22081359796805333
MB,51,187,0.22081148516009674
MB,51,188,0.22080947815093188
MB,51,189,0.22080757163515663
MB,51,190,0.22080576057414802
MB,51,191,0.22080404018258015
MB,51,192,0.2208024059156204
MB,51,193,0.22080085345678802
MB,51,194,0.22080055673855203
MB,51,195,0.22080027486125797
MB,51,196,0.22079882904692383
MB,51,197,0.2207974555998795
MB,51,198,0.22079615089428883
MB,51,199,0.22079491148633557
MF,52,0,1.1
MF,52,1,1.1
MF,52,2,1.1
MF,52,3,0.6
MF,52,4,0.2820789755988283
MF,52,5,0.22928132414553062
MF,52,6,0.21377845060930134
MF,52,7,0.2085884239773701
MF,52,8,0.20679421214103433
MF,52,9,0.20617210273396547
MF,52,10,0.2059574498568225
MF,52,11,0.2058838264308369
MF,52,12,0.20585870366107123
MF,52,13,0.20585016494305414
MF,52,14,0.20585016494305414
MF,52,15,0.2058472713825556
MF,52,16,0.2058472713825556
MF,52,17,0.20584629295031376
MF,52,18,0.205845962624113
MF,52,19,0.20584585123147137
MF,52,20,0.20584581369899146
MF,52,21,0.20584580106053385
MF,52,22,0.20584579680662
MF,52,23,0.20584579537527858
MF,52,24,0.20584579489377924
MF,52,25,0.20584579473183198
MF,52,26,0.20584579467736952
MF,52,27,0.20584579465905561
MF,52,28,0.20584579465905561
MF,52,29,0.20584579465289768
MF,52,30,0.2058457946508272
MF,52,31,0.2058457946501311
MF,52,32,0.20584579464989705
MF,52,33,0.20584579464981834
MF,52,34,0.2058457946497919
MF,52,35,0.205845794649783
MF,52,36,0.20584579464978
MF,52,37,0.205845794649779
MF,52,38,0.205845794649779
MF,52,39,0.20584579464977867
MF,52,40,0.20584579464977854
MF,52,41,0.20584579464977854
MF,52,42,0.20584579464977848
MF,52,43,0.2058457946497785
MF,52,44,0.2058457946497785
MF,52,45,0.2058457946497785
MF,52,46,0.2058457946497785
MF,52,47,0.2058457946497785
MF,52,48,0.2058457946497785
MF,52,49,0.2058457946497785
MF,52,50,0.2058457946497785
MF,52,51,0.2058457946497785
MF,52,52,0.2058457946497785
MF,52,53,0.2058457946497785
MF,52,54,0.2058457946497785
MF,52,55,0.2058457946497785
MF,52,56,0.2058457946497785
MF,52,57,0.2058457946497785
MF,52,58,0.2058457946497785
MF,52,59,0.2058457946497785
MF,52,60,0.2058457946497785
MF,52,61,0.2058457946497785
MF,52,62,0.2058457946497785
MF,52,63,0.2058457946497785
MF,52,64,0.2058457946497785
MF,52,65,0.2058457946497785
MF,52,66,0.2058457946497785
MF,52,67,0.2058457946497785
MF,52,68,0.2058457946497785
MF,52,69,0.2058457946497785
MF,52,70,0.2058457946497785
MF,52,71,0.2058457946497785
MF,52,72,0.2058457946497785
MF,52,73,0.2058457946497785
MF,52,74,0.2058457946497785
MF,52,75,0.2058457946497785
MF,52,76,0.2058457946497785
MF,52,77,0.2058457946497785
MF,52,78,0.2058457946497785
MF,52,79,0.2058457946497785
MF,52,80,0.2058457946497785
MF,52,81,0.2058457946497785
MF,52,82,0.2058457946497785
MF,52,83,0.2058457946497785
MF,52,84,0.2058457946497785
MF,52,85,0.2058457946497785
MF,52,86,0.2058457946497785
MF,52,87,0.2058457946497785
MF,52,88,0.2058457946497785
MF,52,89,0.2058457946497785
MF,52,90,0.2058457946497785
MF,52,91,0.2058457946497785
MF,52,92,0.2058457946497785
MF,52,93,0.2058457946497785
MF,52,94,0.2058457946497785
MF,52,95,0.2058457946497785
MF,52,96,0.2058457946497785
MF,52,97,0.2058457946497785
MF,52,98,0.2058457946497785
MF,52,99,0.2058457946497785
MF,52,100,0.2058457946497785
MF,52,101,0.2058457946497785
MF,52,102,0.2058457946497785
MF,52,103,0.2058457946497785
MF,52,104,0.2058457946497785
MF,52,105,0.2058457946497785
MF,52,106,0.2058457946497785
MF,52,107,0.2058457946497785
MF,52,108,0.2058457946497785
MF,52,109,0.2058457946497785
MF,52,110,0.2058457946497785
MF,52,111,0.2058457946497785
MF,52,112,0.2058457946497785
MF,52,113,0.2058457946497785
MF,52,114,0.2058457946497785
MF,52,115,0.2058457946497785
MF,52,116,0.2058457946497785
MF,52,117,0.2058457946497785
MF,52,118,0.2058457946497785
MF,52,119,0.2058457946497785
MF,52,120,0.2058457946497785
MF,52,121,0.2058457946497785
MF,52,122,0.2058457946497785
MF,52,123,0.2058457946497785
MF,52,124,0.2058457946497785
MF,52,125,0.2058457946497785
MF,52,126,0.2058457946497785
MF,52,127,0.2058457946497785
MF,52,128,0.2058457946497785
MF,52,129,0.2058457946497785
MF,52,130,0.2058457946497785
MF,52,131,0.2058457946497785
MF,52,132,0.2058457946497785
MF,52,133,0.2058457946497785
MF,52,134,0.2058457946497785
MF,52,135,0.2058457946497785
MF,52,136,0.2058457946497785
MF,52,137,0.2058457946497785
MF,52,138,0.2058457946497785
MF,52,139,0.2058457946497785
MF,52,140,0.2058457946497785
MF,52,141,0.2058457946497785
MF,52,142,0.2058457946497785
MF,52,143,0.2058457946497785
MF,52,144,0.2058457946497785
MF,52,145,0.2058457946497785
MF,52,146,0.2058457946497785
MF,52,147,0.2058457946497785
MF,52,148,0.2058457946497785
MF,52,149,0.2058457946497785
MF,52,150,0.2058457946497785
MF,52,151,0.2058457946497785
MF,52,152,0.2058457946497785
MF,52,153,0.2058457946497785
MF,52,154,0.2058457946497785
MF,52,155,0.2058457946497785
MF,52,156,0.2058457946497785
MF,52,157,0.2058457946497785
MF,52,158,0.2058457946497785
MF,52,159,0.2058457946497785
MF,52,160,0.2058457946497785
MF,52,161,0.2058457946497785
MF,52,162,0.2058457946497785
MF,52,163,0.2058457946497785
MF,52,164,0.2058457946497785
MF,52,165,0.2058457946497785
MF,52,166,0.2058457946497785
MF,52,167,0.2058457946497785
MF,52,168,0.2058457946497785
MF,52,169,0.2058457946497785
MF,52,170,0.2058457946497785
MF,52,171,0.2058457946497785
MF,52,172,0.2058457946497785
MF,52,173,0.2058457946497785
MF,52,174,0.2058457946497785
MF,52,175,0.2058457946497785
MF,52,176,0.2058457946497785
MF,52,177,0.2058457946497785
MF,52,178,0.2058457946497785
MF,52,179,0.2058457946497785
MF,52,180,0.2058457946497785
MF,52,181,0.2058457946497785
MF,52,182,0.2058457946497785
MF,52,183,0.2058457946497785
MF,52,184,0.2058457946497785
MF,52,185,0.2058457946497785
MF,52,186,0.2058457946497785
MF,52,187,0.2058457946497785
MF,52,188,0.2058457946497785
MF,52,189,0.2058457946497785
MF,52,190,0.2058457946497785
MF,52,191,0.2058457946497785
MF,52,192,0.2058457946497785
MF,52,193,0.2058457946497785
MF,52,194,0.2058457946497785
MF,52,195,0.2058457946497785
MF,52,196,0.2058457946497785
MF,52,197,0.2058457946497785
MF,52,198,0.2058457946497785
MF,52,199,0.2058457946497785
MB,52,0,1.09971659728908
MB,52,1,0.6450775886631825
MB,52,2,0.39330044131657516
MB,52,3,0.3790694539749343
MB,52,4,0.3762767062243213
MB,52,5,0.37418230829566135
MB,52,6,0.3728091590399404
MB,52,7,0.3717672756877349
MB,52,8,0.3513530333525578
MB,52,9,0.3350654537190599
MB,52,10,0.3326130025601553
MB,52,11,0.31939758571504906
MB,52,12,0.3084459752289175
MB,52,13,0.2992718860607454
MB,52,14,0.29927074233696216
MB,52,15,0.29927046153571457
MB,52,16,0.29927039259256205
MB,52,17,0.29733051870581406
MB,52,18,0.28967325431596525
MB,52,19,0.2831153466158314
MB,52,20,0.2774411312928463
MB,52,21,0.2725883620087697
MB,52,22,0.27134382257973877
MB,52,23,0.2670732242641122
MB,52,24,0.2660416327254487
MB,52,25,0.26234459634895213
MB,52,26,0.25905801826067165
MB,52,27,0.2561197994117549
MB,52,28,0.2534798916366432
MB,52,29,0.25109748021161904
MB,52,30,0.24893892552359864
MB,52,31,0.24697623509647026
MB,52,32,0.2464232598372218
MB,52,33,0.24642325980133262
MB,52,34,0.24467116077459938
MB,52,35,0.24306846437100205
MB,52,36,0.2430684643625407
MB,52,37,0.2415985111999288
MB,52,38,0.24024702738446257
MB,52,39,0.2390017065993737
MB,52,40,0.23785187796907736
MB,52,41,0.23785187796713148
MB,52,42,0.2375120542218463
MB,52,43,0.2375120542217295
MB,52,44,0.23646988054773554
MB,52,45,0.23550418676147966
MB,52,46,0.23550418676145168
MB,52,47,0.2346079353040953
MB,52,48,0.2346079353040884
MB,52,49,0.23434598011384866
MB,52,50,0.2335287986442608
MB,52,51,0.23276824529729523
MB,52,52,0.2327682452972949
MB,52,53,0.23276824529729478
MB,52,54,0.23205949946511562
MB,52,55,0.23139825662359437
MB,52,56,0.23078066032030453
MB,52,57,0.23020324478273024
MB,52,58,0.23003250940590658
MB,52,59,0.22950191384146124
MB,52,60,0.2290049360872014
MB,52,61,0.22853906229715681
MB,52,62,0.22810200944810044
MB,52,63,0.2276916993403283
MB,52,64,0.22757131218557236
MB,52,65,0.22719249262494667
MB,52,66,0.22683639071179562
MB,52,67,0.22673490229555415
MB,52,68,0.2264054750470178
MB,52,69,0.22609545130841469
MB,52,70,0.22580353525588026
MB,52,71,0.22580353525588026
MB,52,72,0.22552853398222905
MB,52,73,0.22526934757941608
MB,52,74,0.2250249603631439
MB,52,75,0.2247944330870696
MB,52,76,0.2247944330870696
MB,52,77,0.22457689601707542
MB,52,78,0.22437154275524374
MB,52,79,0.22417762471920932
MB,52,80,0.22399444619597952
MB,52,81,0.22382135990064744
MB,52,82,0.2236577629799591
MB,52,83,0.22350309340879715
MB,52,84,0.22350309340879715
MB,52,85,0.22335682673453194
MB,52,86,0.22321847313003718
MB,52,87,0.22308757472121377
MB,52,88,0.22296370315914238
MB,52,89,0.22292755995473357
MB,52,90,0.22281218023041371
MB,52,91,0.22281218023041371
MB,52,92,0.2227029514594605
MB,52,93,0.22259952691092855
MB,52,94,0.22250158130063213
MB,52,95,0.2224088092742188
MB,52,96,0.22232092401618142
MB,52,97,0.22223765597256073
MB,52,98,0.22215875167647492
MB,52,99,0.22208397266677748
MB,52,100,0.22201309449121653
MB,52,101,0.22194590578636775
MB,52,102,0.22192668556647666
MB,52,103,0.22186396491084792
MB,52,104,0.22186396491084792
MB,52,105,0.2218044964029786
MB,52,106,0.2217481057818519
MB,52,107,0.22169462868439205
MB,52,108,0.2216439100278612
MB,52,109,0.22159580343617225
MB,52,110,0.2215501707064853
MB,52,111,0.22150688131280816
MB,52,112,0.22146581194362547
MB,52,113,0.22146581194362547
MB,52,114,0.22142684607086183
MB,52,115,0.2213898735477261
MB,52,116,0.22137957601606872
MB,52,117,0.22134501234763548
MB,52,118,0.2213122129525692
MB,52,119,0.22128108603977825
MB,52,120,0.22125154476501507
MB,52,121,0.22122350694746384
MB,52,122,0.2211968948041957
MB,52,123,0.2211716347012117
MB,52,124,0.2212254194546145
MB,52,125,0.22120255579056836
MB,52,126,0.2211808511659854
MB,52,127,0.2211602460657649
MB,52,128,0.22114068410543486
MB,52,129,0.22112211185916475
MB,52,130,0.22110447869793348
MB,52,131,0.22108773663719306
MB,52,132,0.22107184019339898
MB,52,133,0.22105674624884764
MB,52,134,0.22104241392428559
MB,52,135,0.2210288044587928
MB,52,136,0.2210158810964996
MB,52,137,0.2210036089796984
MB,52,138,0.22099195504795976
MB,52,139,0.2209808879428925
MB,52,140,0.2209703779181983
MB,52,141,0.2209603967547038
MB,52,142,0.22095091768007846
MB,52,143,0.22094191529295149
MB,52,144,0.22093336549117593
MB,52,145,0.22092524540399716
MB,52,146,0.2209230479361044
MB,52,147,0.22091544595001333
MB,52,148,0.22090822585237824
MB,52,149,0.22090136837367402
MB,52,150,0.22089485522501784
MB,52,151,0.22088866904745263
MB,52,152,0.2208827933639257
MB,52,153,0.2208772125338263
MB,52,154,0.2208772125338263
MB,52,155,0.22087575573550433
MB,52,156,0.22087052784543426
MB,52,157,0.22086556221108244
MB,52,158,0.2208608456354707
MB,52,159,0.22085636558971067
MB,52,160,0.22085211017879192
MB,52,161,0.22085103969943842
MB,52,162,0.22084705120372738
MB,52,163,0.22084326264290044
MB,52,164,0.2208396639703758
MB,52,165,0.2208396639703758
MB,52,166,0.2208362456467745
MB,52,167,0.2208354175246121
MB,52,168,0.22083221192744595
MB,52,169,0.22082916694539745
MB,52,170,0.22082627451496872
MB,52,171,0.2208235269790344
MB,52,172,0.22082091706621465
MB,52,173,0.2208184378713024
MB,52,174,0.22081608283670195
MB,52,175,0.22081608283670195
MB,52,176,0.2208138457348161
MB,52,177,0.22081172065134103
MB,52,178,0.22080970196941418
MB,52,179,0.22080778435457293
MB,52,180,0.22080596274048236
MB,52,181,0.2208042323153926
MB,52,182,0.22080258850928391
MB,52,183,0.22080102698167114
MB,52,184,0.22079954361002208
MB,52,185,0.2207991975078536
MB,52,186,0.2207978056867661
MB,52,187,0.2207964835210503
MB,52,188,0.22079522752166225
MB,52,189,0.22079403437462264
MB,52,190,0.22079290093220305
MB,52,191,0.22079182420456123
MB,52,192,0.22079080135179652
MB,52,193,0.22078982967640992
MB,52,194,0.22078890661614337
MB,52,195,0.2207880297371826
MB,52,196,0.22078719672770186
MB,52,197,0.22078640539173777
MB,52,198,0.22078565364336544
MB,52,199,0.22078493950117795
MF,53,0,1.1
MF,53,1,0.6
MF,53,2,0.2820789755988283
MF,53,3,0.22928132414553062
MF,53,4,0.21581780144469342
MF,53,5,0.20969062722359574
MF,53,6,0.20969062722359574
MF,53,7,0.20726462365469922
MF,53,8,0.2064618359731729
MF,53,9,0.2060869717521851
MF,53,10,0.20593526171743715
MF,53,11,0.2058779367582339
MF,53,12,0.20585710815905306
MF,53,13,0.20584972288855966
MF,53,14,0.20584714592347444
MF,53,15,0.2058462564568505
MF,53,16,0.2058459517510683
MF,53,17,0.2058458479187466
MF,53,18,0.2058458126694277
MF,53,19,0.20584580073506492
MF,53,20,0.20584579670227365
MF,53,21,0.2058457953414441
MF,53,22,0.20584579488271035
MF,53,23,0.20584579472818584
MF,53,24,0.20584579467616218
MF,53,25,0.20584579465865427
MF,53,26,0.20584579465865427
MF,53,27,0.20584579465276387
MF,53,28,0.20584579465276387
MF,53,29,0.2058457946507825
MF,53,30,0.2058457946501161
MF,53,31,0.20584579464989203
MF,53,32,0.20584579464981667
MF,53,33,0.20584579464979133
MF,53,34,0.2058457946497828
MF,53,35,0.20584579464977998
MF,53,36,0.20584579464977898
MF,53,37,0.20584579464977867
MF,53,38,0.20584579464977854
MF,53,39,0.20584579464977848
MF,53,40,0.2058457946497785
MF,53,41,0.2058457946497785
MF,53,42,0.2058457946497785
MF,53,43,0.2058457946497785
MF,53,44,0.2058457946497785
MF,53,45,0.2058457946497785
MF,53,46,0.2058457946497785
MF,53,47,0.2058457946497785
MF,53,48,0.2058457946497785
MF,53,49,0.2058457946497785
MF,53,50,0.2058457946497785
MF,53,51,0.2058457946497785
MF,53,52,0.2058457946497785
MF,53,53,0.2058457946497785
MF,53,54,0.2058457946497785
MF,53,55,0.2058457946497785
MF,53,56,0.2058457946497785
MF,53,57,0.2058457946497785
MF,53,58,0.2058457946497785
MF,53,59,0.2058457946497785
MF,53,60,0.2058457946497785
MF,53,61,0.2058457946497785
MF,53,62,0.2058457946497785
MF,53,63,0.2058457946497785
MF,53,64,0.2058457946497785
MF,53,65,0.2058457946497785
