rep_n,train_n,addictive,agent_type,Q_lever,reward_value
9,42,False,MB,-0.06264383992294943,1
9,43,False,MB,-0.06084550362667524,1
9,44,False,MB,-0.05925207193478625,1
9,45,False,MB,-0.059128072731792464,1
9,46,False,MB,-0.05901692580111882,1
9,47,False,MB,-0.05941334414689394,1
9,48,False,MB,-0.059312608418230765,1
9,49,False,MB,-0.057900781971666954,1
10,0,True,MF,0,1
10,1,True,MF,0.0,1
10,2,True,MF,0.0,1
10,3,True,MF,0.0,1
10,4,True,MF,0.0,1
10,5,True,MF,0.0,1
10,6,True,MF,0.0,1
10,7,True,MF,0.9090909090909092,1
10,8,True,MF,0.9107405706957152,1
10,9,True,MF,0.9023585049618261,1
10,10,True,MF,0.8973615676536174,1
10,11,True,MF,0.8948321777211881,1
10,12,True,MF,0.8936119767250523,1
10,13,True,MF,0.8930330056516157,1
10,14,True,MF,0.8927598932697051,1
10,15,True,MF,0.8926313281108947,1
10,16,True,MF,0.8925708519551495,1
10,17,True,MF,0.892542411873427,1
10,18,True,MF,0.8925290386270568,1
10,19,True,MF,0.8925227503976907,1
10,20,True,MF,0.8925197936467236,1
10,21,True,MF,0.7696547344895281,1
10,22,True,MF,0.712500214518168,1
10,23,True,MF,0.6853473064012245,1
10,24,True,MF,0.6724213201032925,1
10,25,True,MF,0.6724213201032925,1
10,26,True,MF,0.6662680261329492,1
10,27,True,MF,0.6633390950949553,1
10,28,True,MF,0.6619450069273962,1
10,29,True,MF,0.6612814723216642,1
10,30,True,MF,0.660965656284207,1
10,31,True,MF,0.6608153407555217,1
10,32,True,MF,0.6607437967579851,1
10,33,True,MF,0.6471095426587411,1
10,34,True,MF,0.6601724640165336,1
10,35,True,MF,0.6611954212835506,1
10,36,True,MF,0.6611954212835506,1
10,37,True,MF,0.6610419621971482,1
10,38,True,MF,0.6610419621971482,1
10,39,True,MF,0.6608702329463683,1
10,40,True,MF,0.6607728693176931,1
10,41,True,MF,0.6471236764920278,1
10,42,True,MF,0.6601784342512796,1
10,43,True,MF,0.6611982263160686,1
10,44,True,MF,0.6610432964073334,1
10,45,True,MF,0.6608708682009135,1
10,46,True,MF,0.6607731717357461,1
10,47,True,MF,0.6607241929982696,1
10,48,True,MF,0.6607004881555045,1
10,49,True,MF,0.6606891433796518,1
10,0,True,MB,0.0,1
10,1,True,MB,0.565562507082316,1
10,2,True,MB,0.565562507082316,1
10,3,True,MB,0.565562507082316,1
10,4,True,MB,0.6277191771765769,1
10,5,True,MB,0.6747671217016014,1
10,6,True,MB,0.6882791227316888,1
10,7,True,MB,0.6984113846390779,1
10,8,True,MB,0.7299606376901853,1
10,9,True,MB,0.7368256527034448,1
10,10,True,MB,0.7603041877833804,1
10,11,True,MB,0.7787686858055829,1
10,12,True,MB,0.7830512572288515,1
10,13,True,MB,0.7974282717096726,1
10,14,True,MB,0.8092670987807791,1
10,15,True,MB,0.8191865051121157,1
10,16,True,MB,0.8274400843450459,1
10,17,True,MB,0.8347176400890057,1
10,18,True,MB,0.8410343983440083,1
10,19,True,MB,0.8428705150284683,1
10,20,True,MB,0.8482221177589445,1
10,21,True,MB,0.6506394509665455,1
10,22,True,MB,0.6506394509665455,1
10,23,True,MB,0.6506394509665455,1
10,24,True,MB,0.6276983884140188,1
10,25,True,MB,0.6276983884140188,1
10,26,True,MB,0.6270325161770494,1
10,27,True,MB,0.629035665944797,1
10,28,True,MB,0.6311824218563961,1
10,29,True,MB,0.6331701890512068,1
10,30,True,MB,0.6331701890512068,1
10,31,True,MB,0.6338086689055272,1
10,32,True,MB,0.6343958890264177,1
10,33,True,MB,0.6343958890264177,1
10,34,True,MB,0.6343958890264177,1
10,35,True,MB,0.63611331631634,1
10,36,True,MB,0.6376799860027523,1
10,37,True,MB,0.639112755075274,1
10,38,True,MB,0.6395443732928268,1
10,39,True,MB,0.640827864789894,1
10,40,True,MB,0.642007731662561,1
10,41,True,MB,0.6430947614555291,1
10,42,True,MB,0.6430947614555291,1
10,43,True,MB,0.6440983058180332,1
10,44,True,MB,0.6450265139324033,1
10,45,True,MB,0.6458865220058174,1
10,46,True,MB,0.6466846077292786,1
10,47,True,MB,0.6474263170227015,1
10,48,True,MB,0.6476592856817672,1
10,49,True,MB,0.6483351154789558,1
10,0,False,MF,0,1
10,1,False,MF,0.0,1
10,2,False,MF,0.5,1
10,3,False,MF,0.8310958159635298,1
10,4,False,MF,0.85482269299048,1
10,5,False,MF,0.8547032989177851,1
10,6,False,MF,0.8517076026578424,1
10,7,False,MF,0.8493572186718019,1
10,8,False,MF,0.8479563848014471,1
10,9,False,MF,0.8374659123947346,1
10,10,False,MF,0.8435444586410349,1
10,11,False,MF,0.8455593124401752,1
10,12,False,MF,0.8462156954418943,1
10,13,False,MF,0.8366560740593431,1
10,14,False,MF,0.8431029140517845,1
10,15,False,MF,0.8453336645997656,1
10,16,False,MF,0.8461045889903464,1
10,17,False,MF,0.8461045889903464,1
10,18,False,MF,0.8463705681622277,1
10,19,False,MF,0.8464621299010021,1
10,20,False,MF,0.8464935550987648,1
10,21,False,MF,0.5681958415128937,1
10,22,False,MF,0.1316644222865193,1
10,23,False,MF,0.1316644222865193,1
10,24,False,MF,0.04803502634736405,1
10,25,False,MF,0.016799102261165714,1
10,26,False,MF,0.005834303048947015,1
10,27,False,MF,0.005834303048947015,1
10,28,False,MF,0.005834303048947015,1
10,29,False,MF,0.005834303048947015,1
10,30,False,MF,0.005834303048947015,1
10,31,False,MF,0.005834303048947015,1
10,32,False,MF,-0.04720650988158784,1
10,33,False,MF,-0.04720650988158784,1
10,34,False,MF,-0.06004666506016276,1
10,35,False,MF,-0.02209228236187785,1
10,36,False,MF,-0.02209228236187785,1
10,37,False,MF,-0.007827461871535032,1
10,38,False,MF,-0.0027372574091414723,1
10,39,False,MF,-0.0027372574091414723,1
10,40,False,MF,-0.0009529801794372633,1
10,41,False,MF,-0.0003312869528174919,1
10,42,False,MF,-0.0003312869528174919,1
10,43,False,MF,-0.0003312869528174919,1
10,44,False,MF,-0.0003312869528174919,1
10,45,False,MF,-0.00011510850312084808,1
10,46,False,MF,-0.00011510850312084808,1
10,47,False,MF,-0.00011510850312084808,1
10,48,False,MF,-3.9988723047403e-05,1
10,49,False,MF,-3.9988723047403e-05,1
10,0,False,MB,0.0,1
10,1,False,MB,0.0,1
10,2,False,MB,0.0,1
10,3,False,MB,0.0,1
10,4,False,MB,0.5192892110483085,1
10,5,False,MB,0.5192892110483085,1
10,6,False,MB,0.5339016778422776,1
10,7,False,MB,0.5339016778422776,1
10,8,False,MB,0.6117675888798091,1
10,9,False,MB,0.6117675888798091,1
10,10,False,MB,0.6586773232547511,1
10,11,False,MB,0.691432490896225,1
10,12,False,MB,0.691432490896225,1
10,13,False,MB,0.7164225463619047,1
10,14,False,MB,0.7164225463619047,1
10,15,False,MB,0.7233851828234781,1
10,16,False,MB,0.7290549183070812,1
10,17,False,MB,0.7337556211401685,1
10,18,False,MB,0.7509384644740698,1
10,19,False,MB,0.7509384644740698,1
10,20,False,MB,0.7509384644740698,1
10,21,False,MB,-0.004650540937921741,1
10,22,False,MB,-0.06698915710769991,1
10,23,False,MB,-0.08854907551783271,1
10,24,False,MB,-0.08180478086389102,1
10,25,False,MB,-0.07646217652323613,1
10,26,False,MB,-0.07211251844946255,1
10,27,False,MB,-0.07176824197363649,1
10,28,False,MB,-0.06817086290259339,1
10,29,False,MB,-0.0678921164770173,1
10,30,False,MB,-0.07352900683614175,1
10,31,False,MB,-0.07026507789296682,1
10,32,False,MB,-0.07192857452454679,1
10,33,False,MB,-0.07225716341579425,1
10,34,False,MB,-0.07200155695641215,1
10,35,False,MB,-0.06907400662932413,1
10,36,False,MB,-0.06886592005460597,1
10,37,False,MB,-0.06643356812299525,1
10,38,False,MB,-0.06430907684644144,1
10,39,False,MB,-0.06243787759314916,1
10,40,False,MB,-0.0623670251776455,1
10,41,False,MB,-0.06072165186189245,1
10,42,False,MB,-0.06053329566313438,1
10,43,False,MB,-0.05908101479906826,1
10,44,False,MB,-0.05892585101192922,1
10,45,False,MB,-0.05878821491918566,1
10,46,False,MB,-0.05866545068438368,1
10,47,False,MB,-0.0573731171831514,1
10,48,False,MB,-0.05726570800257755,1
10,49,False,MB,-0.05716900510660579,1
11,0,True,MF,0,1
11,1,True,MF,0.9090909090909092,1
11,2,True,MF,0.9107405706957152,1
11,3,True,MF,0.9023585049618261,1
11,4,True,MF,0.8973615676536174,1
11,5,True,MF,0.8948321777211881,1
11,6,True,MF,0.8936119767250523,1
11,7,True,MF,0.8930330056516157,1
11,8,True,MF,0.8927598932697051,1
11,9,True,MF,0.8926313281108947,1
11,10,True,MF,0.8925708519551495,1
11,11,True,MF,0.892542411873427,1
11,12,True,MF,0.8925290386270568,1
11,13,True,MF,0.8925227503976907,1
11,14,True,MF,0.8925197936467236,1
11,15,True,MF,0.892518403376299,1
11,16,True,MF,0.8925177496692527,1
11,17,True,MF,0.8925174422954745,1
11,18,True,MF,0.8925172977680106,1
11,19,True,MF,0.8925172298110545,1
11,20,True,MF,0.8925171978576274,1
11,21,True,MF,0.7696535139476293,1
11,22,True,MF,0.7124996348425162,1
11,23,True,MF,0.6853470305948162,1
11,24,True,MF,0.672421188838034,1
11,25,True,MF,0.666267963656659,1
11,26,True,MF,0.6633390653588671,1
11,27,True,MF,0.6619449927742519,1
11,28,True,MF,0.6612814655853534,1
11,29,True,MF,0.6609656530780017,1
11,30,True,MF,0.6608153392295006,1
11,31,True,MF,0.6471435939173479,1
11,32,True,MF,0.6601863878895918,1
11,33,True,MF,0.6473277724800606,1
11,34,True,MF,0.6605669955440208,1
11,35,True,MF,0.6605669955440208,1
11,36,True,MF,0.6614156419350321,1
11,37,True,MF,0.6611520234646342,1
11,38,True,MF,0.6609234756708009,1
11,39,True,MF,0.6607983490654478,1
11,40,True,MF,0.6607361984701008,1
11,41,True,MF,0.6607062057780759,1
11,42,True,MF,0.660691865288957,1
11,43,True,MF,0.660691865288957,1
11,44,True,MF,0.660691865288957,1
11,45,True,MF,0.6606850294829415,1
11,46,True,MF,0.6606817742871721,1
11,47,True,MF,0.6606802246898558,1
11,48,True,MF,0.6606794871046829,1
11,49,True,MF,0.6606794871046829,1
11,0,True,MB,0.0,1
11,1,True,MB,0.0,1
11,2,True,MB,0.0,1
11,3,True,MB,0.0,1
11,4,True,MB,0.0,1
11,5,True,MB,0.0,1
11,6,True,MB,0.0,1
11,7,True,MB,0.0,1
11,8,True,MB,0.0,1
11,9,True,MB,0.0,1
11,10,True,MB,0.5922988572171954,1
11,11,True,MB,0.6551209633485227,1
11,12,True,MB,0.6637378434366066,1
11,13,True,MB,0.6704472317531787,1
11,14,True,MB,0.7125642469771465,1
11,15,True,MB,0.7424200052289388,1
11,16,True,MB,0.7652063754784039,1
11,17,True,MB,0.7830512572288515,1
11,18,True,MB,0.7974282717096726,1
11,19,True,MB,0.8092670987807791,1
11,20,True,MB,0.8092670987807791,1
11,21,True,MB,0.6247251185779559,1
11,22,True,MB,0.6059521973291476,1
11,23,True,MB,0.6079780556707362,1
11,24,True,MB,0.6094645179646219,1
11,25,True,MB,0.6134833738602969,1
11,26,True,MB,0.6173219954656699,1
11,27,True,MB,0.6173219954656699,1
11,28,True,MB,0.6184083502893577,1
11,29,True,MB,0.6217384948783988,1
11,30,True,MB,0.6247013029034922,1
11,31,True,MB,0.6273482809655362,1
11,32,True,MB,0.6297245759396907,1
11,33,True,MB,0.6304157694425531,1
11,34,True,MB,0.6325039182956134,1
11,35,True,MB,0.6330893128422193,1
11,36,True,MB,0.6349359740797265,1
11,37,True,MB,0.6349359740797265,1
11,38,True,MB,0.6354357449847,1
11,39,True,MB,0.6370779386890901,1
11,40,True,MB,0.6375075249352009,1
11,41,True,MB,0.6389750421617753,1
11,42,True,MB,0.6389750421617753,1
11,43,True,MB,0.639346462155816,1
11,44,True,MB,0.639692095951433,1
11,45,True,MB,0.6400141293061594,1
11,46,True,MB,0.64128738431725,1
11,47,True,MB,0.6424547231556366,1
11,48,True,MB,0.6424547231556366,1
11,49,True,MB,0.6424547231556366,1
11,0,False,MF,0,1
11,1,False,MF,0.0,1
11,2,False,MF,0.0,1
11,3,False,MF,0.18207897559882827,1
11,4,False,MF,0.6843378984800075,1
11,5,False,MF,0.8062704018926484,1
11,6,False,MF,0.8377290567463375,1
11,7,False,MF,0.8456039398661885,1
11,8,False,MF,0.8471406138670422,1
11,9,False,MF,0.8471499651553734,1
11,10,False,MF,0.846919812635496,1
11,11,False,MF,0.8467359929423238,1
11,12,False,MF,0.8467359929423238,1
11,13,False,MF,0.8466258906870731,1
11,14,False,MF,0.8465669945735231,1
11,15,False,MF,0.8465372786276215,1
11,16,False,MF,0.8465227887408169,1
11,17,False,MF,0.8465158720386206,1
11,18,False,MF,0.8465126154952731,1
11,19,False,MF,0.846511096110199,1
11,20,False,MF,0.8465103915088846,1
11,21,False,MF,0.8465103915088846,1
11,22,False,MF,0.5682016247766029,1
11,23,False,MF,0.20639052094269322,1
11,24,False,MF,0.20639052094269322,1
11,25,False,MF,0.20639052094269322,1
11,26,False,MF,-0.008748160681221945,1
11,27,False,MF,-0.008748160681221945,1
11,28,False,MF,-0.008748160681221945,1
11,29,False,MF,-0.008748160681221945,1
11,30,False,MF,-0.008748160681221945,1
11,31,False,MF,-0.008748160681221945,1
11,32,False,MF,-0.003119758284121124,1
11,33,False,MF,-0.05049740649840741,1
11,34,False,MF,-0.06138741596529278,1
11,35,False,MF,-0.022527187817692057,1
11,36,False,MF,-0.007956239141619676,1
11,37,False,MF,-0.007956239141619676,1
11,38,False,MF,-0.04536960523703604,1
11,39,False,MF,-0.01650137864108644,1
11,40,False,MF,-0.00582272899126814,1
11,41,False,MF,-0.002033356759502181,1
11,42,False,MF,-0.002033356759502181,1
11,43,False,MF,-0.04311654823384367,1
11,44,False,MF,-0.04311654823384367,1
11,45,False,MF,-0.04311654823384367,1
11,46,False,MF,-0.01566929411419521,1
11,47,False,MF,-0.01566929411419521,1
11,48,False,MF,-0.01566929411419521,1
11,49,False,MF,-0.01566929411419521,1
11,0,False,MB,0.0,1
11,1,False,MB,0.0,1
11,2,False,MB,0.0,1
11,3,False,MB,0.5339016778422776,1
11,4,False,MB,0.5339016778422776,1
11,5,False,MB,0.6117675888798091,1
11,6,False,MB,0.6586773232547511,1
11,7,False,MB,0.6586773232547511,1
11,8,False,MB,0.691432490896225,1
11,9,False,MB,0.7164225463619047,1
11,10,False,MB,0.7360580214447351,1
11,11,False,MB,0.7360580214447351,1
11,12,False,MB,0.7519092015885027,1
11,13,False,MB,0.7519092015885027,1
11,14,False,MB,0.7569282471532527,1
11,15,False,MB,0.7692738651142796,1
11,16,False,MB,0.7796185148961816,1
11,17,False,MB,0.7828280062925765,1
11,18,False,MB,0.7910548877786033,1
11,19,False,MB,0.7935313597981457,1
11,20,False,MB,0.7935313597981457,1
11,21,False,MB,-0.004619870576474873,1
11,22,False,MB,-0.0670929200750768,1
11,23,False,MB,-0.06641660929718352,1
11,24,False,MB,-0.06128104771732236,1
11,25,False,MB,-0.06078302161116313,1
11,26,False,MB,-0.05678673760010367,1
11,27,False,MB,-0.05640710891173951,1
11,28,False,MB,-0.056088959893894036,1
11,29,False,MB,-0.05581881617687696,1
11,30,False,MB,-0.05558686638140181,1
11,31,False,MB,-0.0523314954114359,1
11,32,False,MB,-0.06949901594176874,1
11,33,False,MB,-0.07544813467309637,1
11,34,False,MB,-0.07170166301591505,1
11,35,False,MB,-0.06855534573692064,1
11,36,False,MB,-0.06577846396066686,1
11,37,False,MB,-0.06555289755004029,1
11,38,False,MB,-0.0653554514888248,1
11,39,False,MB,-0.06306829882679593,1
11,40,False,MB,-0.06290093374293641,1
11,41,False,MB,-0.06275247552044812,1
11,42,False,MB,-0.06262005921293187,1
11,43,False,MB,-0.06064121467233688,1
11,44,False,MB,-0.0605266329682964,1
11,45,False,MB,-0.06042347291618974,1
11,46,False,MB,-0.05868979492794897,1
11,47,False,MB,-0.05859947195020457,1
11,48,False,MB,-0.0585175338958268,1
11,49,False,MB,-0.0584429592901021,1
12,0,True,MF,0,1
12,1,True,MF,0.0,1
12,2,True,MF,0.0,1
12,3,True,MF,0.0,1
12,4,True,MF,0.0,1
12,5,True,MF,0.0,1
12,6,True,MF,0.0,1
12,7,True,MF,0.0,1
12,8,True,MF,0.0,1
12,9,True,MF,0.0,1
12,10,True,MF,0.0,1
12,11,True,MF,0.0,1
12,12,True,MF,0.0,1
12,13,True,MF,0.0,1
12,14,True,MF,0.0,1
12,15,True,MF,0.0,1
12,16,True,MF,0.0,1
12,17,True,MF,0.0,1
12,18,True,MF,0.0,1
12,19,True,MF,0.5621448132580301,1
12,20,True,MF,0.7523528071155521,1
12,21,True,MF,0.7040219568385264,1
12,22,True,MF,0.6813566498885643,1
12,23,True,MF,0.6569704950027209,1
12,24,True,MF,0.6642144157368622,1
12,25,True,MF,0.6630800373330987,1
12,26,True,MF,0.6482929047157074,1
12,27,True,MF,0.6482929047157074,1
12,28,True,MF,0.6607039354020794,1
12,29,True,MF,0.6614488260848846,1
12,30,True,MF,0.6614488260848846,1
12,31,True,MF,0.6611630600121242,1
12,32,True,MF,0.6609279805383483,1
12,33,True,MF,0.6609279805383483,1
12,34,True,MF,0.6608003747334235,1
12,35,True,MF,0.6607371438381245,1
12,36,True,MF,0.6607066527622414,1
12,37,True,MF,0.6470918711489119,1
12,38,True,MF,0.6601652427922076,1
12,39,True,MF,0.6611920567166754,1
12,40,True,MF,0.6610403661399589,1
12,41,True,MF,0.660869473696735,1
12,42,True,MF,0.660772507978133,1
12,43,True,MF,0.6607238770676228,1
12,44,True,MF,0.6607003377837463,1
12,45,True,MF,0.6606890718085998,1
12,46,True,MF,0.6470834970249317,1
12,47,True,MF,0.6447443079365281,1
12,48,True,MF,0.6612677944103458,1
12,49,True,MF,0.6619383397206611,1
12,0,True,MB,0.0,1
12,1,True,MB,0.565562507082316,1
12,2,True,MB,0.565562507082316,1
12,3,True,MB,0.581477074877728,1
12,4,True,MB,0.6436659193023466,1
12,5,True,MB,0.6436659193023466,1
12,6,True,MB,0.6882791227316888,1
12,7,True,MB,0.6984113846390779,1
12,8,True,MB,0.7062817948919039,1
12,9,True,MB,0.7368256527034448,1
12,10,True,MB,0.7368256527034448,1
12,11,True,MB,0.7603041877833804,1
12,12,True,MB,0.7652063754784039,1
12,13,True,MB,0.7830512572288515,1
12,14,True,MB,0.786699363793933,1
12,15,True,MB,0.8006549031415588,1
12,16,True,MB,0.8121279687560008,1
12,17,True,MB,0.8217317899384586,1
12,18,True,MB,0.8297169150154893,1
12,19,True,MB,0.8367584642379376,1
12,20,True,MB,0.8428705150284683,1
12,21,True,MB,0.6470382080718029,1
12,22,True,MB,0.6246286027633403,1
12,23,True,MB,0.6243060124965792,1
12,24,True,MB,0.6252078150856142,1
12,25,True,MB,0.6252078150856142,1
12,26,True,MB,0.6274142936413146,1
12,27,True,MB,0.6281664789560559,1
12,28,True,MB,0.6304243782950286,1
12,29,True,MB,0.6304243782950286,1
12,30,True,MB,0.6304243782950286,1
12,31,True,MB,0.6325050392315015,1
12,32,True,MB,0.6330904348155552,1
12,33,True,MB,0.6349361201113166,1
12,34,True,MB,0.6366143468362105,1
12,35,True,MB,0.6381447338180593,1
12,36,True,MB,0.6395443711363751,1
12,37,True,MB,0.6395443711363751,1
12,38,True,MB,0.6408278645094734,1
12,39,True,MB,0.6420077316261017,1
12,40,True,MB,0.6420077316261017,1
12,41,True,MB,0.6430947614507891,1
12,42,True,MB,0.6434192972058946,1
12,43,True,MB,0.6444014869900312,1
12,44,True,MB,0.6444014869900312,1
12,45,True,MB,0.6444014869900312,1
12,46,True,MB,0.6446845893996389,1
12,47,True,MB,0.6446845893996389,1
12,48,True,MB,0.6455749977411485,1
12,49,True,MB,0.6464000797143801,1
12,0,False,MF,0,1
12,1,False,MF,0.0,1
12,2,False,MF,0.18207897559882827,1
12,3,False,MF,0.18207897559882827,1
12,4,False,MF,0.18207897559882827,1
12,5,False,MF,0.6843378984800075,1
12,6,False,MF,0.8062704018926484,1
12,7,False,MF,0.8377290567463375,1
12,8,False,MF,0.8456039398661885,1
12,9,False,MF,0.8471406138670422,1
12,10,False,MF,0.8471499651553734,1
12,11,False,MF,0.846919812635496,1
12,12,False,MF,0.8467359929423238,1
12,13,False,MF,0.8466258906870731,1
12,14,False,MF,0.8465669945735231,1
12,15,False,MF,0.8465372786276215,1
12,16,False,MF,0.8465227887408169,1
12,17,False,MF,0.8465158720386206,1
12,18,False,MF,0.8465126154952731,1
12,19,False,MF,0.846511096110199,1
12,20,False,MF,0.8465103915088846,1
12,21,False,MF,0.5682016247766029,1
12,22,False,MF,0.20639052094269322,1
12,23,False,MF,-0.008748160681221945,1
12,24,False,MF,-0.008748160681221945,1
12,25,False,MF,-0.003119758284121124,1
12,26,False,MF,-0.05049740649840741,1
12,27,False,MF,-0.05049740649840741,1
12,28,False,MF,-0.05049740649840741,1
12,29,False,MF,-0.05049740649840741,1
12,30,False,MF,-0.06138741596529278,1
12,31,False,MF,-0.022527187817692057,1
12,32,False,MF,-0.022527187817692057,1
12,33,False,MF,-0.007956239141619676,1
12,34,False,MF,-0.007956239141619676,1
12,35,False,MF,-0.007956239141619676,1
12,36,False,MF,-0.0027776935656217538,1
12,37,False,MF,-0.0027776935656217538,1
12,38,False,MF,-0.0027776935656217538,1
12,39,False,MF,-0.0027776935656217538,1
12,40,False,MF,-0.0027776935656217538,1
12,41,False,MF,-0.0027776935656217538,1
12,42,False,MF,-0.0009663823258110729,1
12,43,False,MF,-0.0009663823258110729,1
12,44,False,MF,-0.00033585534022495664,1
12,45,False,MF,-0.04279452045853205,1
12,46,False,MF,-0.057101915381920304,1
12,47,False,MF,-0.057101915381920304,1
12,48,False,MF,-0.057101915381920304,1
12,49,False,MF,-0.021013659991330338,1
12,0,False,MB,0.0,1
12,1,False,MB,0.0,1
12,2,False,MB,0.0,1
12,3,False,MB,0.0,1
12,4,False,MB,0.0,1
12,5,False,MB,0.0,1
12,6,False,MB,0.0,1
12,7,False,MB,0.0,1
12,8,False,MB,0.0,1
12,9,False,MB,0.0,1
12,10,False,MB,0.0,1
12,11,False,MB,0.0,1
12,12,False,MB,0.560706579347537,1
12,13,False,MB,0.560706579347537,1
12,14,False,MB,0.560706579347537,1
12,15,False,MB,0.560706579347537,1
12,16,False,MB,0.6423215805159409,1
12,17,False,MB,0.6423215805159409,1
12,18,False,MB,0.6464881593136845,1
12,19,False,MB,0.6908946539139846,1
12,20,False,MB,0.719823201506474,1
12,21,False,MB,-0.004401585877556709,1
12,22,False,MB,-0.05923590946122942,1
12,23,False,MB,-0.05895052338778975,1
12,24,False,MB,-0.05870548978238185,1
12,25,False,MB,-0.055236487366936954,1
12,26,False,MB,-0.05504400757377398,1
12,27,False,MB,-0.07260821019485336,1
12,28,False,MB,-0.06893749216437003,1
12,29,False,MB,-0.0745039522645188,1
12,30,False,MB,-0.07106078416970034,1
12,31,False,MB,-0.06820384230599341,1
12,32,False,MB,-0.06799828961086365,1
12,33,False,MB,-0.06552545760247644,1
12,34,False,MB,-0.06535148355526962,1
12,35,False,MB,-0.06683896739994452,1
12,36,False,MB,-0.06668115156173261,1
12,37,False,MB,-0.0665403897099717,1
12,38,False,MB,-0.06436342366828687,1
12,39,False,MB,-0.06462808835764108,1
12,40,False,MB,-0.06271756412655252,1
12,41,False,MB,-0.06259935632221424,1
12,42,False,MB,-0.060905830210156456,1
12,43,False,MB,-0.05939246049510087,1
12,44,False,MB,-0.059291954489313056,1
12,45,False,MB,-0.05793492180017325,1
12,46,False,MB,-0.05786390306322086,1
12,47,False,MB,-0.056654820650131624,1
12,48,False,MB,-0.05647646470698131,1
12,49,False,MB,-0.056390256230664675,1
13,0,True,MF,0,1
13,1,True,MF,0.9090909090909092,1
13,2,True,MF,0.9107405706957152,1
13,3,True,MF,0.9023585049618261,1
13,4,True,MF,0.9023585049618261,1
13,5,True,MF,0.9023585049618261,1
13,6,True,MF,0.9023585049618261,1
13,7,True,MF,0.8973615676536174,1
13,8,True,MF,0.8948321777211881,1
13,9,True,MF,0.8936119767250523,1
13,10,True,MF,0.8930330056516157,1
13,11,True,MF,0.8927598932697051,1
13,12,True,MF,0.8926313281108947,1
13,13,True,MF,0.8925708519551495,1
13,14,True,MF,0.892542411873427,1
13,15,True,MF,0.8925290386270568,1
13,16,True,MF,0.8925290386270568,1
13,17,True,MF,0.8925227503976907,1
13,18,True,MF,0.8925197936467236,1
13,19,True,MF,0.892518403376299,1
13,20,True,MF,0.8925177496692527,1
13,21,True,MF,0.7696537734099722,1
13,22,True,MF,0.7124997580697574,1
13,23,True,MF,0.6853470892256424,1
13,24,True,MF,0.6724212167423547,1
13,25,True,MF,0.6662679769378458,1
13,26,True,MF,0.6662679769378458,1
13,27,True,MF,0.6497388518975141,1
13,28,True,MF,0.6612476322024029,1
13,29,True,MF,0.6616964600032179,1
13,30,True,MF,0.6476364187205012,1
13,31,True,MF,0.6604357820265623,1
13,32,True,MF,0.6613238767751519,1
13,33,True,MF,0.6611037844491578,1
13,34,True,MF,0.6608997823493378,1
13,35,True,MF,0.6607869546392378,1
13,36,True,MF,0.6607307565071117,1
13,37,True,MF,0.6607036126624855,1
13,38,True,MF,0.6606906306030489,1
13,39,True,MF,0.6606844417490653,1
13,40,True,MF,0.6606844417490653,1
13,41,True,MF,0.647081292318033,1
13,42,True,MF,0.6601609123140182,1
13,43,True,MF,0.6611900381190335,1
13,44,True,MF,0.6610394084338002,1
13,45,True,MF,0.6608690180907227,1
13,46,True,MF,0.6607722911441376,1
13,47,True,MF,0.6607237738646097,1
13,48,True,MF,0.6607002886634292,1
13,49,True,MF,0.6606890484293604,1
13,0,True,MB,0.0,1
13,1,True,MB,0.0,1
13,2,True,MB,0.0,1
13,3,True,MB,0.0,1
13,4,True,MB,0.0,1
13,5,True,MB,0.0,1
13,6,True,MB,0.0,1
13,7,True,MB,0.0,1
13,8,True,MB,0.0,1
13,9,True,MB,0.0,1
13,10,True,MB,0.0,1
13,11,True,MB,0.0,1
13,12,True,MB,0.0,1
13,13,True,MB,0.0,1
13,14,True,MB,0.6143815360293274,1
13,15,True,MB,0.61742094098552,1
13,16,True,MB,0.6838412888482581,1
13,17,True,MB,0.7255295191776036,1
13,18,True,MB,0.754299539307453,1
13,19,True,MB,0.754299539307453,1
13,20,True,MB,0.775874426525428,1
13,21,True,MB,0.7785058620075872,1
13,22,True,MB,0.6064096066638991,1
13,23,True,MB,0.5917735921570247,1
13,24,True,MB,0.5962041707504947,1
13,25,True,MB,0.6023282447424656,1
13,26,True,MB,0.6078117478248138,1
13,27,True,MB,0.6125540543829032,1
13,28,True,MB,0.6166705707755364,1
13,29,True,MB,0.6166705707755364,1
13,30,True,MB,0.6202729151208751,1
13,31,True,MB,0.6234496333854168,1
13,32,True,MB,0.6234496333854168,1
13,33,True,MB,0.6262700015610346,1
13,34,True,MB,0.6262700015610346,1
13,35,True,MB,0.6287888198713988,1
13,36,True,MB,0.6310500295566549,1
13,37,True,MB,0.6330893125245662,1
13,38,True,MB,0.634935974038382,1
13,39,True,MB,0.634935974038382,1
13,40,True,MB,0.6366143278291241,1
13,41,True,MB,0.6381447313454376,1
13,42,True,MB,0.6385753846874141,1
13,43,True,MB,0.6399449223302562,1
13,44,True,MB,0.6412008670059793,1
13,45,True,MB,0.6423554730448253,1
13,46,True,MB,0.6423554730448253,1
13,47,True,MB,0.6434192972051876,1
13,48,True,MB,0.6444014869899393,1
13,49,True,MB,0.6453100114667673,1
13,0,False,MF,0,1
13,1,False,MF,0.0,1
13,2,False,MF,0.0,1
13,3,False,MF,0.18207897559882827,1
13,4,False,MF,0.18207897559882827,1
